Simulation start: 2023-10-14 19:40:29
Node grid dimensions: 3 X 3
Total ports per station: 5
Number of available ports to be considered insufficient: 2

	MESSAGE RECEIVED (Iteration 20):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		7                                        2               1              
		3                                        1               0              
		1                                        0               1              

		Available nearby nodes (no report received in last 20 iterations): 7,
		Communication time between nodes: 2.56854ms
		Communication time between reporting node and base station: 399.55071ms
		Time between report received and report processed: 299.76379ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 20):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 7
		Alert time: 2023-10-14 19:40:30
		Logged time: 2023-10-14 19:40:31
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		7               2               1               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              
		6               2               0               5               2              
		8               2               2               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		1                                        0               1              
		5                                        1               2              
		3                                        1               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.98963ms
		Communication time between reporting node and base station: 499.02428ms
		Time between report received and report processed: 399.84761ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 20):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 8
		Alert time: 2023-10-14 19:40:30
		Logged time: 2023-10-14 19:40:31
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		8               2               2               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               1              
		7               2               1               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		6                                        2               0              
		4                                        1               1              

		Available nearby nodes (no report received in last 20 iterations): 2, 6, 4,
		Communication time between nodes: 1.35662ms
		Communication time between reporting node and base station: 599.72906ms
		Time between report received and report processed: 499.98274ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 21):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 2
		Alert time: 2023-10-14 19:40:30
		Logged time: 2023-10-14 19:40:31
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		2               0               2               5               0              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               1              
		1               0               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		8                                        2               2              
		4                                        1               1              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations): 4, 0,
		Communication time between nodes: 3.10341ms
		Communication time between reporting node and base station: 700.60491ms
		Time between report received and report processed: 500.03297ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 21):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 4
		Alert time: 2023-10-14 19:40:30
		Logged time: 2023-10-14 19:40:32
		Adjacent nodes: 4
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              
		7               2               1               5               2              
		3               1               0               5               2              
		5               1               2               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		8                                        2               2              
		6                                        2               0              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations): 6, 0,
		Communication time between nodes: 3.04193ms
		Communication time between reporting node and base station: 799.64266ms
		Time between report received and report processed: 600.17223ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 8
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 21):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 6
		Alert time: 2023-10-14 19:40:30
		Logged time: 2023-10-14 19:40:32
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		6               2               0               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              
		7               2               1               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		0                                        0               0              
		4                                        1               1              
		8                                        2               2              

		Available nearby nodes (no report received in last 20 iterations): 0,
		Communication time between nodes: 3.47529ms
		Communication time between reporting node and base station: 899.03041ms
		Time between report received and report processed: 700.27867ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 40):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 0
		Alert time: 2023-10-14 19:40:32
		Logged time: 2023-10-14 19:40:33
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		0               0               0               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               0              
		1               0               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		4                                        1               1              
		6                                        2               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.48303ms
		Communication time between reporting node and base station: 202.30828ms
		Time between report received and report processed: 99.62602ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 40):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 3
		Alert time: 2023-10-14 19:40:33
		Logged time: 2023-10-14 19:40:33
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               0              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		0               0               0               5               2              
		6               2               0               5               0              
		4               1               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		1                                        0               1              
		5                                        1               2              
		7                                        2               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.14047ms
		Communication time between reporting node and base station: 288.57918ms
		Time between report received and report processed: 199.75478ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 41):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 1
		Alert time: 2023-10-14 19:40:33
		Logged time: 2023-10-14 19:40:33
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              
		0               0               0               5               2              
		2               0               2               5               0              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		5                                        1               2              
		7                                        2               1              
		3                                        1               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.27786ms
		Communication time between reporting node and base station: 398.98082ms
		Time between report received and report processed: 199.81430ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 67):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 2
		Alert time: 2023-10-14 19:40:35
		Logged time: 2023-10-14 19:40:36
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		2               0               2               5               0              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               2              
		1               0               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		8                                        2               2              
		4                                        1               1              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 0.71093ms
		Communication time between reporting node and base station: 46.57650ms
		Time between report received and report processed: 0.13490ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 67):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 4
		Alert time: 2023-10-14 19:40:35
		Logged time: 2023-10-14 19:40:36
		Adjacent nodes: 4
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              
		7               2               1               5               3              
		3               1               0               5               2              
		5               1               2               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		8                                        2               2              
		6                                        2               0              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 5.50629ms
		Communication time between reporting node and base station: 42.39559ms
		Time between report received and report processed: 100.22890ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 8
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 67):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 5
		Alert time: 2023-10-14 19:40:35
		Logged time: 2023-10-14 19:40:36
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		2               0               2               5               0              
		8               2               2               5               1              
		4               1               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		7                                        2               1              
		3                                        1               0              
		1                                        0               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.20372ms
		Communication time between reporting node and base station: 245.33193ms
		Time between report received and report processed: 200.36749ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 67):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 6
		Alert time: 2023-10-14 19:40:35
		Logged time: 2023-10-14 19:40:36
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		6               2               0               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              
		7               2               1               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		0                                        0               0              
		4                                        1               1              
		8                                        2               2              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.56212ms
		Communication time between reporting node and base station: 46.50544ms
		Time between report received and report processed: 300.45439ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 67):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 8
		Alert time: 2023-10-14 19:40:35
		Logged time: 2023-10-14 19:40:36
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		8               2               2               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               2              
		7               2               1               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		6                                        2               0              
		4                                        1               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.45350ms
		Communication time between reporting node and base station: 46.45410ms
		Time between report received and report processed: 400.52641ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 87):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 1
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              
		0               0               0               5               2              
		2               0               2               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		5                                        1               2              
		7                                        2               1              
		3                                        1               0              

		Available nearby nodes (no report received in last 20 iterations): 7,
		Communication time between nodes: 3.36528ms
		Communication time between reporting node and base station: 146.12727ms
		Time between report received and report processed: 100.03675ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 87):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 3
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		0               0               0               5               2              
		6               2               0               5               2              
		4               1               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		1                                        0               1              
		5                                        1               2              
		7                                        2               1              

		Available nearby nodes (no report received in last 20 iterations): 7,
		Communication time between nodes: 2.99174ms
		Communication time between reporting node and base station: 247.02942ms
		Time between report received and report processed: 200.20396ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 87):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 4
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 4
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              
		7               2               1               5               3              
		3               1               0               5               2              
		5               1               2               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		8                                        2               2              
		6                                        2               0              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 3.43218ms
		Communication time between reporting node and base station: 40.57662ms
		Time between report received and report processed: 300.29064ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 8
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 87):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 6
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		6               2               0               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              
		7               2               1               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		0                                        0               0              
		4                                        1               1              
		8                                        2               2              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.38658ms
		Communication time between reporting node and base station: 46.73370ms
		Time between report received and report processed: 400.36084ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 87):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 8
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		8               2               2               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               2              
		7               2               1               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		6                                        2               0              
		4                                        1               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.41102ms
		Communication time between reporting node and base station: 46.61134ms
		Time between report received and report processed: 500.44703ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 88):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 0
		Alert time: 2023-10-14 19:40:37
		Logged time: 2023-10-14 19:40:38
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		0               0               0               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              
		1               0               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		4                                        1               1              
		6                                        2               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.29092ms
		Communication time between reporting node and base station: 648.56884ms
		Time between report received and report processed: 500.46157ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 107):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 6
		Alert time: 2023-10-14 19:40:39
		Logged time: 2023-10-14 19:40:40
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		6               2               0               5               0              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		3               1               0               5               2              
		7               2               1               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		0                                        0               0              
		4                                        1               1              
		8                                        2               2              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 1.35975ms
		Communication time between reporting node and base station: 146.90652ms
		Time between report received and report processed: 99.92402ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 107):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 7
		Alert time: 2023-10-14 19:40:39
		Logged time: 2023-10-14 19:40:40
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		7               2               1               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               3              
		6               2               0               5               0              
		8               2               2               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		1                                        0               1              
		5                                        1               2              
		3                                        1               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.84078ms
		Communication time between reporting node and base station: 48.30809ms
		Time between report received and report processed: 199.99946ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 107):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 8
		Alert time: 2023-10-14 19:40:39
		Logged time: 2023-10-14 19:40:40
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		8               2               2               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               3              
		7               2               1               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		6                                        2               0              
		4                                        1               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 2.27086ms
		Communication time between reporting node and base station: 45.90224ms
		Time between report received and report processed: 300.07141ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 117):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 2
		Alert time: 2023-10-14 19:40:40
		Logged time: 2023-10-14 19:40:41
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		2               0               2               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               1              
		1               0               1               5               1              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		8                                        2               2              
		4                                        1               1              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 0.68125ms
		Communication time between reporting node and base station: 150.36938ms
		Time between report received and report processed: 99.87327ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 117):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 5
		Alert time: 2023-10-14 19:40:40
		Logged time: 2023-10-14 19:40:41
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		2               0               2               5               2              
		8               2               2               5               2              
		4               1               1               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		7                                        2               1              
		3                                        1               0              
		1                                        0               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 3.41235ms
		Communication time between reporting node and base station: 247.77708ms
		Time between report received and report processed: 200.00618ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying that no nearby nodes are available.

	MESSAGE RECEIVED (Iteration 127):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 4
		Alert time: 2023-10-14 19:40:41
		Logged time: 2023-10-14 19:40:42
		Adjacent nodes: 4
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               0              
		7               2               1               5               3              
		3               1               0               5               3              
		5               1               2               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		8                                        2               2              
		6                                        2               0              
		0                                        0               0              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 5.12529ms
		Communication time between reporting node and base station: 38.46329ms
		Time between report received and report processed: 99.83363ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 8
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 127):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 8
		Alert time: 2023-10-14 19:40:41
		Logged time: 2023-10-14 19:40:42
		Adjacent nodes: 2
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		8               2               2               5               2              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		5               1               2               5               3              
		7               2               1               5               3              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		2                                        0               2              
		6                                        2               0              
		4                                        1               1              

		Available nearby nodes (no report received in last 20 iterations):
		Communication time between nodes: 0.71647ms
		Communication time between reporting node and base station: 46.65210ms
		Time between report received and report processed: 199.91009ms
		Total messages sent between reporting node and base station: 1
		Total messages exchanged between nodes: 4
		Action taken by base station following report: Did not reply to reporting node (its neighbour(s) had sufficient availability).

	MESSAGE RECEIVED (Iteration 137):
	Message type: ALERT (reporter's neighbours have insufficient availability)
		Reporting node: 1
		Alert time: 2023-10-14 19:40:42
		Logged time: 2023-10-14 19:40:43
		Adjacent nodes: 3
		Availability threshold: 2

		Reporting Node  Row Coord       Col Coord       Total Ports     Available Ports
		1               0               1               5               1              

		Adjacent Node   Row Coord       Col Coord       Total Ports     Available Ports
		4               1               1               5               1              
		0               0               0               5               0              
		2               0               2               5               2              

		Nearby Nodes (second order neighbours)   Row Coord       Col Coord      
		5                                        1               2              
		7                                        2               1              
		3                                        1               0              

		Available nearby nodes (no report received in last 20 iterations): 3,
		Communication time between nodes: 3.58176ms
		Communication time between reporting node and base station: 149.59598ms
		Time between report received and report processed: 99.70677ms
		Total messages sent between reporting node and base station: 2
		Total messages exchanged between nodes: 6
		Action taken by base station following report: Replied to reporting node: Notifying of available nearby nodes.

	MESSAGE RECEIVED (Iteration 138):
	Message type: REPORT (reporter's neighbours have sufficient availability)
		Reporting node: 0
		Alert time: 2023-10-14 19:40:42
		Logged time: 2023-10-14 19:40:43
		Adjacent nodes: 2
		Availability threshold: 2

